PID,Lot Area,Lot Config,Neighborhood,Bldg Type,Year Built,Central Air,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,SalePrice
527452150,4043,Inside,NPkVill,TwnhsE,1977,Y,1069,2,0,2,4,0,,2,140000
527453160,2308,FR2,NPkVill,TwnhsE,1975,Y,1456,2,1,4,7,0,,2,143000
527454120,2529,Inside,NPkVill,Twnhs,1977,Y,1055,2,0,2,4,0,,2,148500
527455270,9477,Corner,NAmes,1Fam,1966,Y,892,1,0,3,5,0,,1,110000
528102030,12444,FR2,NridgHt,1Fam,2008,Y,1932,2,0,2,7,1,Gd,3,394617
528102110,12474,Inside,NridgHt,1Fam,2007,Y,2332,2,1,3,9,1,Ex,3,426000
528104050,14803,Inside,NridgHt,1Fam,2007,Y,2084,2,0,2,7,1,Gd,3,385000
528104080,14948,Inside,NridgHt,1Fam,2008,Y,2713,2,1,3,11,1,Gd,3,446261
528108150,12704,Inside,NridgHt,1Fam,2007,Y,1582,2,0,3,7,0,,3,317500
528110080,13891,Inside,NridgHt,1Fam,2007,Y,1710,2,0,2,6,1,Gd,3,372402
528110110,13693,Inside,NridgHt,1Fam,2007,Y,2464,2,1,4,9,1,Ex,3,417500
528114040,14418,Inside,NridgHt,1Fam,2007,Y,1950,2,0,2,7,1,Gd,3,383000
528118030,13418,Inside,NridgHt,1Fam,2006,Y,2748,2,1,4,9,1,Gd,3,390000
528118090,12539,Inside,NridgHt,1Fam,2005,Y,2790,2,1,4,10,1,Ex,4,460000
528120130,12151,Inside,NridgHt,1Fam,2005,Y,2331,2,1,3,9,1,Gd,3,379000
528142020,8899,Inside,NridgHt,1Fam,2007,Y,2088,2,1,4,10,1,Gd,3,250000
528142140,10574,Inside,NridgHt,1Fam,2004,Y,2332,2,1,4,9,1,Gd,3,316000
528164060,12720,Inside,NridgHt,1Fam,2003,Y,2470,1,1,1,7,2,Gd,3,615000
528166120,13688,Inside,NridgHt,1Fam,2003,Y,2668,2,1,3,10,2,Gd,3,412500
528170070,10625,Inside,NridgHt,1Fam,2003,Y,2046,2,1,3,8,1,Gd,3,284000
528172080,10845,Corner,NridgHt,1Fam,2003,Y,1575,2,0,2,7,1,TA,3,284000
528178070,16900,Inside,NridgHt,1Fam,2001,Y,2649,2,1,4,10,1,TA,3,421250
528178090,16451,Corner,NridgHt,1Fam,2003,Y,2690,2,1,4,9,1,Gd,3,370000
528180110,10110,Inside,NridgHt,TwnhsE,2008,Y,1866,2,0,2,7,1,Gd,3,336860
528180140,8769,Corner,NridgHt,TwnhsE,2008,Y,1702,1,1,1,7,1,Gd,3,367294
528181010,12304,Corner,NridgHt,TwnhsE,2005,Y,1367,2,0,2,6,1,Gd,2,192000
528186030,12677,Inside,NridgHt,TwnhsE,2003,Y,1518,1,1,1,6,1,Gd,2,274000
528186080,8849,Inside,NridgHt,TwnhsE,2005,Y,1684,2,0,2,6,1,Ex,2,266000
528186130,8232,Inside,NridgHt,TwnhsE,2007,Y,1800,2,0,2,6,1,Gd,3,370967
528186160,6240,Inside,NridgHt,TwnhsE,2006,Y,1342,2,0,2,6,1,Gd,2,234250
528186170,6240,Inside,NridgHt,TwnhsE,2006,Y,1342,2,0,2,6,1,Gd,2,219500
528188090,2448,Inside,NridgHt,Twnhs,2003,Y,1626,2,1,2,6,0,,2,155000
528188150,2448,Inside,NridgHt,Twnhs,2003,Y,1626,2,1,2,6,0,,2,154000
528190010,8198,FR3,NridgHt,TwnhsE,2004,Y,1358,2,0,2,6,1,Gd,2,207000
528228345,3940,Inside,Blmngtn,TwnhsE,2003,Y,1455,2,0,2,6,1,TA,3,195000
528228405,3940,Inside,Blmngtn,TwnhsE,2004,Y,1576,2,0,2,7,1,TA,3,219990
528228445,3182,Inside,Blmngtn,TwnhsE,2005,Y,1504,2,0,2,7,1,Gd,2,191000
528228465,3182,Inside,Blmngtn,1Fam,2007,Y,1266,2,0,2,6,1,Gd,2,159895
528228540,3710,Inside,Blmngtn,1Fam,2007,Y,1246,2,0,2,5,1,Gd,2,187687
528235020,9024,Inside,Gilbert,1Fam,2004,Y,1515,2,1,3,8,1,Gd,2,179000
528235120,7415,Inside,Gilbert,1Fam,2004,Y,1593,2,1,3,8,1,TA,2,193000
528235180,9587,Inside,Gilbert,1Fam,2005,Y,1166,2,0,2,5,0,,2,190000
528240040,8029,Inside,Gilbert,1Fam,2005,Y,1456,2,1,3,8,0,,2,176000
528240050,8010,Inside,Gilbert,1Fam,2002,Y,1720,2,1,3,7,1,Gd,2,188000
528250030,8396,Inside,Gilbert,1Fam,2003,Y,1986,2,1,4,9,1,Gd,2,213000
528253020,7301,Inside,NridgHt,TwnhsE,2007,Y,1358,2,0,2,6,1,Gd,2,217300
528280130,10261,Inside,Gilbert,1Fam,2000,Y,1792,2,1,3,8,1,TA,2,186500
528280180,8220,Inside,Gilbert,1Fam,2000,Y,1892,2,1,3,8,1,TA,2,226750
528290010,15384,Inside,Gilbert,1Fam,2004,Y,1490,2,1,3,8,1,Gd,2,184000
528290090,7750,Inside,Gilbert,1Fam,2002,Y,1414,2,1,3,6,1,Gd,2,176000
528292060,12460,FR2,Gilbert,1Fam,1999,Y,2322,2,1,4,8,1,TA,2,225000
528294060,8390,Inside,Gilbert,1Fam,1999,Y,1651,2,1,3,7,1,TA,2,185900
528315060,9660,Inside,NoRidge,1Fam,1997,Y,2199,2,1,3,9,1,TA,2,284500
528315110,9200,Inside,NoRidge,1Fam,1998,Y,2630,2,1,4,8,1,TA,3,315000
528326030,14260,FR2,NoRidge,1Fam,2000,Y,2198,2,1,4,9,1,TA,3,250000
528326110,11000,FR2,NoRidge,1Fam,2000,Y,2172,2,1,4,8,1,TA,3,291000
528346050,11675,Inside,NoRidge,1Fam,1998,Y,2006,2,0,2,5,1,TA,3,350000
528354100,10990,CulDSac,NoRidge,1Fam,1996,Y,2125,2,1,4,12,2,TA,2,279500
528363020,11929,CulDSac,NoRidge,1Fam,1995,Y,2501,2,1,4,9,1,TA,3,290000
528363110,10437,Inside,NoRidge,1Fam,1995,Y,2113,2,1,2,7,1,TA,3,350000
528365060,10542,Inside,NoRidge,1Fam,1993,Y,2418,2,1,3,9,1,TA,3,341000
528365080,10010,Inside,NoRidge,1Fam,1993,Y,2197,2,1,4,9,1,Gd,3,287500
528387050,10944,Inside,NoRidge,1Fam,1994,Y,2127,2,1,3,5,2,TA,2,271000
528390020,14303,Corner,NoRidge,1Fam,1994,Y,1987,2,0,2,7,1,TA,2,301500
528427010,11932,FR2,Somerst,1Fam,2007,Y,1580,2,0,3,7,0,,3,235128
528427070,14598,CulDSac,Somerst,1Fam,2007,Y,1933,2,1,4,9,1,Gd,3,214000
528429050,11957,Inside,Somerst,1Fam,2006,Y,1574,2,0,3,7,1,Gd,3,232000
528429070,13253,Inside,Somerst,1Fam,2006,Y,1578,2,0,3,7,1,Gd,3,240000
528429080,14587,Inside,Somerst,1Fam,2008,Y,1506,2,0,2,6,1,Gd,2,264132
528431060,10206,Inside,Somerst,1Fam,2007,Y,1563,2,0,3,6,1,Gd,3,245000
528431080,12274,FR2,Somerst,1Fam,2008,Y,1428,2,0,3,6,0,,2,227680
528431120,9801,Inside,Somerst,1Fam,2007,Y,1861,3,0,3,7,1,Gd,3,257000
528435020,9428,Inside,Somerst,1Fam,2007,Y,1874,2,1,3,8,1,Gd,3,297900
528439010,10037,Corner,Somerst,1Fam,2006,Y,1460,2,0,3,6,1,Gd,2,247000
528458030,8640,Inside,Somerst,1Fam,2007,Y,1372,2,0,3,6,0,,2,212700
528458050,8640,Inside,Somerst,1Fam,2007,Y,1372,2,0,3,6,0,,2,250580
528462040,11639,Corner,Somerst,1Fam,2007,Y,1428,2,0,3,6,0,,2,182000
528477040,9803,Inside,Somerst,1Fam,2005,Y,1768,2,1,3,7,0,,2,226700
528478030,9375,Inside,Somerst,1Fam,2003,Y,1992,2,1,3,9,1,Gd,2,250000
528478040,10625,Inside,Somerst,1Fam,2005,Y,1958,2,1,3,9,1,Gd,3,250000
528480060,10800,Inside,Somerst,1Fam,2007,Y,2078,2,1,3,8,1,Gd,3,339750
528480160,8125,Inside,Somerst,1Fam,2007,Y,1665,2,1,3,7,0,,2,205950
528482020,10625,Inside,Somerst,1Fam,2007,Y,1660,2,0,3,7,1,Gd,3,256000
528488140,7500,Inside,Somerst,1Fam,2007,Y,1218,2,0,2,6,0,,2,230348
528490080,8791,Inside,Somerst,1Fam,2003,Y,1728,2,1,3,7,0,,2,207500
531363060,7500,Inside,SawyerW,1Fam,2004,Y,1080,1,0,3,6,0,,0,141000
531371070,10110,Inside,SawyerW,1Fam,2003,Y,1696,2,1,3,7,0,,2,188000
531373060,12774,FR2,SawyerW,1Fam,2003,Y,1663,2,1,3,8,0,,2,192500
531375050,13072,Inside,SawyerW,1Fam,2005,Y,1175,1,0,3,6,0,,0,146000
531375110,13695,Inside,SawyerW,1Fam,2004,Y,1114,1,1,3,6,0,,2,159000
531375120,13695,Inside,SawyerW,1Fam,2003,Y,1114,1,0,3,6,0,,2,155000
531376010,8366,Inside,SawyerW,1Fam,2004,Y,1640,2,1,3,6,0,,2,173000
531376070,9260,Corner,SawyerW,1Fam,2007,Y,1162,2,0,3,6,0,,2,170000
531382090,8453,Inside,SawyerW,1Fam,1995,Y,1609,2,1,3,6,0,,2,182000
531382110,8480,Inside,SawyerW,1Fam,1993,Y,1680,2,1,3,7,0,,2,163000
531382120,8125,Inside,SawyerW,1Fam,1994,Y,1679,2,0,3,7,1,Fa,2,193500
531384030,14565,CulDSac,SawyerW,1Fam,1994,Y,1657,2,1,3,6,0,,2,189000
531385060,8450,Inside,SawyerW,1Fam,2001,Y,1677,2,1,3,7,0,,2,190500
531450030,8285,Corner,SawyerW,1Fam,1992,Y,1737,2,1,3,7,0,,2,175000
531450090,7153,Inside,SawyerW,1Fam,1991,Y,1294,2,0,3,6,0,,2,179200
531450170,9291,Corner,SawyerW,1Fam,1993,Y,1710,2,1,3,7,0,,2,187000
531451020,8012,Inside,SawyerW,TwnhsE,1993,Y,1617,2,0,2,5,1,Fa,2,193000
531452140,7892,Inside,SawyerW,TwnhsE,1993,Y,1199,2,0,2,5,0,,2,153900
532351050,9100,Inside,Sawyer,1Fam,1963,Y,984,1,0,3,5,1,TA,1,128000
532353050,12968,Inside,Sawyer,1Fam,1962,Y,912,1,0,2,4,0,,1,144000
532354150,8100,Inside,Sawyer,1Fam,1961,Y,864,1,0,3,5,1,TA,1,135000
532376170,8450,Inside,Sawyer,2fmCon,1968,N,890,1,0,3,5,0,,1,115000
532377020,6360,Inside,Sawyer,1Fam,1963,Y,864,1,0,3,5,0,,1,119916
532378200,6768,Inside,Sawyer,1Fam,1961,Y,912,1,0,3,5,0,,1,142000
532477030,19508,Inside,Veenker,1Fam,1974,Y,1430,2,0,3,6,2,TA,2,192000
532479020,10759,Corner,Sawyer,1Fam,1972,Y,1641,2,0,4,5,1,Gd,2,140000
533125080,9205,Inside,NoRidge,1Fam,1990,Y,2683,2,1,4,9,2,Gd,2,290000
533125140,11025,Inside,NoRidge,1Fam,1993,Y,2786,2,1,4,10,1,Ex,2,372500
533206050,4282,Inside,Somerst,TwnhsE,2004,Y,1391,2,0,2,5,0,,2,196000
533208080,4017,Inside,Somerst,TwnhsE,2006,Y,1250,2,1,2,5,0,,2,171900
533208140,3435,Corner,Somerst,TwnhsE,2004,Y,1245,2,0,1,5,0,,2,178000
533212050,3180,Inside,Somerst,TwnhsE,2005,Y,1200,2,1,2,5,0,,2,165000
533212140,3180,Inside,Somerst,TwnhsE,2007,Y,1392,2,0,2,5,0,,2,146000
533212150,3604,Corner,Somerst,TwnhsE,2007,Y,1392,2,0,2,5,0,,2,146000
533213070,2280,Inside,Somerst,Twnhs,1999,Y,1501,2,1,3,6,0,,2,179400
533213120,2280,Inside,Somerst,Twnhs,1999,Y,1549,2,1,3,6,0,,2,172900
533215020,4765,Inside,Somerst,TwnhsE,2000,Y,1638,2,0,2,5,1,TA,2,300000
533215030,4538,Inside,Somerst,TwnhsE,2001,Y,1310,1,1,1,5,1,TA,2,285000
533215040,4385,Inside,Somerst,TwnhsE,2001,Y,1419,1,1,2,5,1,TA,2,290000
533215070,4109,Inside,Somerst,TwnhsE,1999,Y,1557,2,0,2,5,1,TA,2,305000
533215080,5119,CulDSac,Somerst,TwnhsE,1999,Y,1709,2,0,2,5,1,TA,2,328900
533217050,2160,Inside,Somerst,Twnhs,1999,Y,1252,2,1,2,4,0,,2,160000
533217060,2160,Inside,Somerst,Twnhs,1999,Y,1404,2,1,3,5,0,,2,170000
533234020,10646,Corner,Somerst,1Fam,2001,Y,1789,2,1,3,7,1,TA,2,223000
533236060,2645,Inside,Somerst,Twnhs,1999,Y,1586,2,1,3,7,0,,2,170000
533236070,2645,Inside,Somerst,Twnhs,1999,Y,1607,2,1,3,7,0,,2,200000
533236090,3951,Inside,Somerst,TwnhsE,1998,Y,2393,2,1,2,7,1,TA,2,345000
533250050,14963,Inside,Veenker,TwnhsE,1996,Y,1288,1,1,1,4,2,Gd,2,245500
533250110,11064,CulDSac,Veenker,TwnhsE,1995,Y,1239,1,1,1,4,1,Fa,2,217500
533250160,10846,CulDSac,Veenker,TwnhsE,1993,Y,1719,1,1,1,6,2,Gd,2,324000
533251120,11120,CulDSac,Veenker,1Fam,1984,Y,1232,2,0,3,6,0,,2,162500
533350090,24572,CulDSac,Veenker,1Fam,1977,Y,2944,2,2,3,9,1,Gd,3,150000
533350120,16280,Inside,Veenker,1Fam,1976,Y,1671,3,0,3,6,1,Gd,2,290000
534104100,7500,Inside,Somerst,1Fam,2002,Y,1812,2,1,3,7,1,TA,2,205000
534126090,10400,Inside,NWAmes,1Fam,1970,Y,1682,2,0,3,7,1,Gd,2,174000
534127210,11104,Inside,NWAmes,1Fam,1969,Y,1427,2,0,4,7,0,,2,183000
534127230,11050,Inside,NWAmes,1Fam,1968,Y,1740,1,1,4,8,1,TA,2,150000
534128050,11040,Inside,NWAmes,1Fam,1971,Y,1258,2,0,3,5,0,,2,145000
534129060,15387,CulDSac,NWAmes,1Fam,1967,Y,1620,2,0,4,8,1,Gd,2,215000
534175140,9750,Inside,NWAmes,Duplex,1965,Y,1625,2,0,4,8,0,,2,140500
534177180,10800,Inside,NWAmes,1Fam,1974,Y,2614,2,1,4,9,1,TA,2,240000
534201240,8814,Inside,NAmes,1Fam,1968,Y,1464,1,1,4,7,0,,2,141000
534202130,8872,Corner,NAmes,1Fam,1965,Y,912,1,0,2,5,0,,2,147000
534204030,8125,Inside,NAmes,1Fam,1965,Y,925,1,0,3,5,0,,2,135000
534225110,11072,Inside,NAmes,Duplex,1965,Y,1728,2,0,6,10,0,,2,145000
534225120,13101,Inside,NAmes,Duplex,1965,Y,1728,2,0,6,10,0,,2,142600
534250010,9246,Inside,NWAmes,Duplex,1973,Y,1656,2,0,4,8,0,,2,135000
534250335,13355,Inside,NWAmes,1Fam,1971,Y,1670,1,1,4,7,0,,2,170000
534250370,8963,Inside,NWAmes,1Fam,1976,Y,2715,3,1,4,11,2,TA,2,299800
534250410,9120,Inside,NWAmes,1Fam,1974,Y,1876,2,1,4,8,1,TA,2,185000
534251280,9130,Inside,NWAmes,1Fam,1966,Y,1632,1,1,4,7,0,,2,173000
534252090,12122,Corner,NAmes,1Fam,1961,Y,999,1,0,3,6,0,,2,178400
534252270,9900,Inside,NWAmes,1Fam,1968,Y,1978,2,1,4,9,1,Gd,2,176000
534276190,7785,Inside,NAmes,1Fam,1956,Y,1014,1,0,2,6,0,,1,98000
534277060,8593,Inside,NAmes,1Fam,1957,Y,907,1,0,3,5,0,,1,109008
534277070,8475,Inside,NAmes,1Fam,1956,Y,952,1,0,2,4,0,,1,135750
534400030,8700,Inside,NAmes,1Fam,1963,Y,1128,2,0,3,6,0,,2,155000
534400060,10175,Inside,NAmes,1Fam,1964,Y,1425,2,0,3,7,1,Gd,2,180500
534401130,9020,Inside,NAmes,1Fam,1966,Y,1165,1,1,3,6,0,,2,174900
534401190,9200,Inside,NAmes,1Fam,1965,Y,1136,1,0,3,5,1,Gd,1,140000
534403050,8250,Inside,NAmes,1Fam,1964,Y,1092,1,0,3,6,0,,2,145000
534403080,9350,Inside,NAmes,1Fam,1965,Y,1265,2,0,3,6,1,Gd,2,179900
534403100,9020,Corner,NAmes,1Fam,1964,Y,1350,1,1,3,6,0,,2,168500
534403260,9900,Corner,NAmes,1Fam,1961,Y,1114,1,0,3,5,0,,2,140000
534426040,10007,Inside,NAmes,1Fam,1959,Y,1053,1,1,3,5,0,,1,145500
534427040,10721,Inside,NAmes,1Fam,1959,Y,1252,1,0,3,7,0,,2,142000
534428020,12493,Inside,NAmes,1Fam,1960,Y,1100,1,0,3,6,1,Po,1,141000
534428100,11332,Corner,NAmes,1Fam,1960,Y,1118,1,0,3,6,0,,1,153000
534451080,6627,Corner,BrkSide,1Fam,1949,N,720,1,0,2,4,0,,1,72500
534451170,4130,Inside,BrkSide,1Fam,1935,Y,729,1,0,2,5,0,,0,52000
534452060,7420,Corner,BrkSide,2fmCon,1939,Y,1077,1,0,2,5,2,TA,1,118000
534453140,4882,Inside,BrkSide,1Fam,1937,Y,906,1,0,2,5,0,,1,87000
534455030,9600,Inside,NAmes,1Fam,1960,Y,1496,2,0,3,6,0,,2,141500
534477080,9600,Inside,NAmes,1Fam,1950,Y,1252,1,0,3,6,0,,1,119000
534477090,9600,Inside,NAmes,1Fam,1950,Y,1337,1,0,3,7,1,Gd,1,141500
534477270,9600,Inside,NAmes,1Fam,1955,Y,1661,1,0,3,8,1,TA,1,165500
534479150,7584,Inside,NAmes,1Fam,1953,Y,1036,1,0,3,5,0,,1,112900
535103050,13700,Inside,NAmes,1Fam,1965,Y,1820,1,2,4,8,2,Gd,2,201800
535104020,10197,Inside,NAmes,1Fam,1961,Y,1362,1,1,3,6,1,TA,2,163000
535105030,7875,Inside,NAmes,1Fam,1961,Y,1144,1,0,3,6,0,,2,139950
535105060,8400,Inside,NAmes,1Fam,1962,Y,1537,1,1,3,7,1,Gd,2,174000
535105090,9150,Corner,NAmes,1Fam,1962,Y,1431,1,0,3,6,1,Gd,1,165000
535126140,14670,Inside,NAmes,1Fam,1966,Y,1988,2,1,4,9,1,Gd,2,227000
535150210,7390,Inside,NAmes,1Fam,1955,Y,1098,1,0,3,6,0,,1,135000
535150280,9204,Inside,NAmes,1Fam,1963,Y,1144,1,1,3,6,0,,1,124000
535151160,7763,Inside,NAmes,1Fam,1962,Y,1283,1,0,3,6,0,,2,140000
535152200,8856,Inside,NAmes,1Fam,1957,Y,1176,1,0,3,6,2,Gd,1,136500
535153140,9840,Inside,NAmes,1Fam,1959,Y,1440,2,0,2,7,0,,1,185000
535153150,9120,Inside,NAmes,1Fam,1958,Y,1261,1,0,3,6,1,TA,2,163000
535176100,13200,Inside,NAmes,1Fam,1958,Y,1570,1,0,3,5,1,TA,2,166800
535178060,9000,Inside,NAmes,1Fam,1956,Y,1196,1,0,2,6,1,Gd,1,139000
535179060,11900,Corner,NAmes,1Fam,1957,Y,1392,1,1,3,6,2,Gd,2,166000
535180100,9464,Corner,NAmes,1Fam,1958,Y,1080,1,0,3,5,0,,1,136000
535180120,10425,Inside,NAmes,1Fam,1956,Y,1104,1,0,3,5,0,,1,133000
535301080,11556,Inside,NAmes,1Fam,1952,Y,882,1,0,2,4,0,,1,116000
535302130,9373,Corner,NAmes,1Fam,1953,Y,1152,1,1,3,6,0,,2,137500
535302140,12774,Inside,NAmes,1Fam,1953,N,950,1,0,2,5,0,,2,130000
535303030,14250,Inside,NAmes,1Fam,1957,Y,1790,2,0,3,6,2,Gd,2,180000
535305030,7350,Corner,NAmes,1Fam,1951,Y,952,1,0,2,4,0,,2,139000
535305160,7677,Inside,NAmes,1Fam,1953,Y,773,1,0,2,4,0,,1,110000
535327230,8838,Inside,NAmes,1Fam,1957,Y,1764,2,1,4,7,1,TA,1,100000
535352080,8480,Inside,NAmes,1Fam,1947,Y,1216,1,0,2,6,0,,1,118500
535354200,12436,Inside,NAmes,Duplex,1957,Y,1824,2,0,5,9,0,,2,146000
535375140,10122,Inside,OldTown,1Fam,1948,N,869,1,0,1,3,0,,1,89900
535375160,7506,Corner,OldTown,1Fam,1925,Y,1159,1,0,3,5,0,,1,114000
535380050,10930,Inside,NAmes,1Fam,1945,Y,1558,1,1,3,6,1,TA,1,140000
535380110,5400,Corner,OldTown,1Fam,1940,Y,672,1,0,2,4,0,,1,86900
535380140,10836,Inside,OldTown,1Fam,1922,Y,1436,1,0,3,7,1,Gd,4,139000
535383100,10800,Inside,OldTown,2fmCon,1900,N,1294,2,0,3,7,0,,0,106250
535402120,9247,Inside,NAmes,1Fam,1962,Y,1716,1,1,4,8,1,Gd,2,171000
535403010,10180,Corner,NAmes,1Fam,1968,Y,1044,1,1,3,5,1,Fa,2,139000
535425060,11355,Corner,NAmes,1Fam,1958,Y,1312,1,1,3,6,1,Gd,2,186000
535426260,10920,Corner,NAmes,1Fam,1960,Y,1253,1,1,2,5,1,Fa,1,157000
535426350,12929,Inside,NAmes,1Fam,1960,Y,1081,1,0,3,5,0,,1,148000
535427070,27650,Inside,NAmes,1Fam,1960,Y,2069,2,0,4,9,1,Gd,2,242000
535451010,8892,Corner,NAmes,1Fam,1953,Y,910,1,0,3,5,0,,2,116000
535451050,7200,Inside,NAmes,1Fam,1951,Y,876,1,0,2,5,1,TA,2,94000
535451230,7200,Inside,NAmes,1Fam,1950,Y,1048,1,0,3,7,0,,2,98300
535452120,7910,Inside,NAmes,1Fam,1960,Y,1507,2,0,4,7,0,,1,127000
535453020,8000,Inside,NAmes,1Fam,1959,Y,1256,1,1,3,6,0,,1,159000
535453040,8000,Inside,NAmes,1Fam,1962,Y,1027,1,0,3,6,0,,1,125900
535453210,7931,Inside,NAmes,1Fam,1960,Y,1269,1,1,3,6,1,Fa,1,155000
535454150,8064,Inside,NAmes,1Fam,1948,Y,1320,2,0,3,5,0,,2,138000
535455060,6390,Corner,NAmes,1Fam,1954,Y,984,1,0,2,4,0,,1,112500
535455080,7227,Corner,NAmes,1Fam,1954,Y,832,1,0,2,4,0,,2,105500
535455090,7200,Inside,NAmes,1Fam,1954,Y,1278,1,0,4,6,0,,1,127500
535456050,8513,Corner,NAmes,Duplex,1961,N,1800,2,0,6,10,0,,0,130000
535456070,7200,Inside,NAmes,1Fam,1955,Y,1588,1,1,3,6,0,,2,150000
535456100,7200,Inside,NAmes,1Fam,1954,Y,825,1,0,2,4,0,,1,109500
535475020,7056,Inside,NAmes,1Fam,1963,Y,1796,1,1,4,8,1,TA,2,140000
535476370,9760,Inside,NAmes,1Fam,1964,Y,1611,1,1,4,7,0,,2,167900
535477090,7590,Inside,NAmes,1Fam,1963,Y,1117,1,0,3,6,0,,1,136870
902100020,9836,Inside,OldTown,1Fam,2008,N,1133,1,0,3,7,0,,1,143000
902100030,5232,Inside,OldTown,1Fam,1925,N,764,1,0,2,4,0,,2,73000
902102060,10440,Inside,OldTown,1Fam,1904,Y,1539,2,0,3,8,1,Po,2,157500
902103150,9184,Inside,OldTown,1Fam,1948,Y,1323,1,0,3,6,0,,2,122600
902105010,4800,Inside,OldTown,1Fam,1910,N,1360,1,0,2,6,0,,1,111000
902105020,10440,Corner,OldTown,1Fam,1920,Y,2792,2,0,5,8,2,TA,2,256000
902105130,4800,Corner,OldTown,1Fam,1940,Y,672,1,0,2,4,0,,1,64000
902107030,6000,Inside,OldTown,1Fam,1915,Y,1456,1,1,4,7,0,,1,139500
902109080,11426,Inside,OldTown,2fmCon,1910,Y,1594,2,0,3,9,0,,0,118000
902109110,11426,Inside,OldTown,1Fam,2003,Y,2082,2,1,3,6,0,,2,200000
902109120,7628,Inside,OldTown,1Fam,1940,Y,1656,2,0,2,8,0,,2,119164
902109160,7308,Corner,OldTown,1Fam,1920,N,1740,1,0,2,6,1,Gd,1,122250
902128075,5400,Inside,OldTown,1Fam,1920,Y,1027,1,0,2,5,1,TA,0,120000
902128150,10800,Inside,OldTown,2fmCon,1940,Y,1436,2,0,3,8,2,Gd,2,155000
902134100,6756,Inside,OldTown,1Fam,1910,N,899,1,0,2,5,0,,1,78000
902136110,5914,Inside,OldTown,1Fam,1890,Y,1080,1,0,3,5,0,,0,95000
902201120,6000,Inside,OldTown,1Fam,1948,Y,789,1,0,2,5,0,,1,115000
902201140,12000,Inside,OldTown,1Fam,1948,Y,1122,1,0,2,6,0,,2,147000
902202090,9000,Corner,OldTown,1Fam,1946,Y,1499,1,0,3,5,1,Po,3,140000
902205070,7311,Corner,OldTown,1Fam,1946,N,407,1,0,1,3,0,,1,46500
902205090,6000,Inside,OldTown,1Fam,1957,Y,928,1,0,3,5,0,,1,112500
902205140,6000,Corner,OldTown,1Fam,1954,Y,901,1,0,2,4,0,,1,107900
902207120,12205,Inside,OldTown,1Fam,1949,Y,1588,2,0,5,6,0,,0,65000
902207220,18386,Inside,OldTown,1Fam,1880,Y,3493,3,0,3,10,1,Ex,3,295000
902300110,9142,Inside,OldTown,2fmCon,1900,N,1627,2,0,4,10,0,,2,139500
902300215,12665,Inside,OldTown,1Fam,1915,Y,1416,1,1,4,7,1,Gd,3,153900
902300260,5350,Corner,OldTown,1Fam,1920,Y,1450,1,0,3,7,0,,1,132000
902301140,4571,Inside,OldTown,1Fam,1916,N,1344,1,0,4,7,0,,3,98000
902301150,9143,Corner,OldTown,1Fam,1900,Y,1017,1,0,2,5,0,,1,114000
902304060,9600,Inside,OldTown,2fmCon,1920,Y,2350,2,0,4,10,0,,2,130000
902305080,9600,Inside,OldTown,1Fam,1917,N,2058,1,1,3,8,1,Gd,2,129500
902306120,6000,Corner,OldTown,1Fam,1905,Y,1540,1,1,3,7,0,,0,129400
902306130,9600,Inside,OldTown,1Fam,1928,Y,1378,2,0,3,7,1,Gd,2,161000
902326060,10800,Inside,OldTown,2fmCon,1905,N,1912,2,0,3,7,1,TA,2,163000
902328040,6300,Inside,OldTown,1Fam,1914,Y,1484,2,0,3,9,1,Gd,0,128000
902330010,5250,Inside,OldTown,1Fam,1872,N,2358,2,0,4,8,0,,0,122000
902401010,5700,Inside,OldTown,1Fam,1926,Y,1111,1,0,2,5,1,Gd,1,116900
902401120,13500,Inside,OldTown,1Fam,1893,Y,2775,3,1,3,9,1,Gd,2,325000
902402260,11340,Inside,OldTown,1Fam,1920,N,1086,1,0,2,5,0,,2,55000
902405070,10800,Inside,OldTown,1Fam,1890,Y,2495,2,0,5,10,1,Gd,2,184000
902406020,9750,Inside,OldTown,1Fam,1959,Y,984,1,0,2,5,0,,1,110000
902406090,12150,Inside,OldTown,1Fam,1954,N,1795,2,0,4,7,0,,1,131500
902427045,12702,Inside,OldTown,1Fam,1956,Y,882,1,0,2,4,0,,1,97000
902427150,8516,Inside,OldTown,1Fam,1958,Y,1093,1,0,2,5,0,,1,115500
903201030,7111,Inside,BrkSide,1Fam,1928,Y,1143,1,0,2,5,1,Po,1,138000
903204010,7425,Corner,BrkSide,1Fam,1945,Y,1668,1,1,3,8,0,,1,108000
903204095,9100,Inside,BrkSide,1Fam,1930,Y,935,1,0,2,4,0,,1,79500
903206070,7010,Inside,BrkSide,1Fam,1935,Y,1738,2,0,3,6,1,Gd,1,153000
903225050,6130,Inside,BrkSide,1Fam,1924,Y,784,1,0,2,5,0,,0,109500
903225140,5000,Inside,BrkSide,1Fam,1941,Y,1210,1,0,3,6,0,,1,124000
903225160,5870,Corner,BrkSide,1Fam,1900,Y,1290,1,1,3,6,0,,1,106900
903226060,6000,Inside,BrkSide,1Fam,1940,Y,1672,1,1,3,6,1,Gd,1,164900
903226150,6000,Inside,BrkSide,1Fam,1924,Y,949,1,0,2,5,1,Fa,2,119000
